race_id,Horse,Pla.,Act. Wt.,Dr.,Win Odds
18,105,7,-1.894831036409969,1.0,-3.4149717313349846
18,2434,8,-1.0526800168887216,0.5,-3.388996244931724
19,3905,1,0.8288775610628315,0.8888888888888888,-2.7765939591672337
19,1849,2,0.6789651365260526,0.1111111111111111,-1.3006874393576557
19,394,3,1.5612942227505962,0.4444444444444444,-2.7024859870135116
19,1198,4,0.2220413184970566,0.5555555555555556,-1.4184704750140391
19,4060,5,1.4170389255958171,0.6666666666666666,-2.054459241734036
19,4023,6,-0.2460735758894121,1.0,-1.6191411704761904
19,2228,7,-1.5535052492289265,0.7777777777777778,-3.504832459538449
20,2170,1,-1.7234062447783909,0.3,-1.9445902937761996
20,4347,2,1.2716866194502348,0.7,-2.2482727075744218
20,4055,3,-0.8886126048260418,0.1,-1.1847517387175819
20,2688,4,0.3755661289984293,1.0,-2.4125757588656978
20,103,5,-0.2460735758894121,0.8,-2.517936274523524
20,4061,6,0.2220413184970566,0.5,-3.4158778677294825
20,1250,7,-0.5646432194243015,0.9,-3.9912420126330446
20,2199,8,0.5278676212398408,0.4,-1.5551255270144764
20,2174,9,-0.08875798704367244,0.6,-4.354147506322413
21,4008,1,-0.40469470321769196,0.3,-2.1197981747494734
21,3691,2,1.5612942227505962,0.8,-2.2151083545537986
21,377,3,-1.0526800168887216,0.6,-3.149417591930632
21,3446,4,-0.5646432194243015,0.9,-1.1255459014056068
21,588,5,-2.067807204702921,0.4,-1.9919648032395887
21,3997,6,1.125220491670586,0.2,-4.199239716429309
21,3690,7,1.5612942227505962,0.7,-2.3021197315434283
21,507,8,1.5612942227505962,1.0,-1.8840758412284038
22,4317,1,0.9776233401238634,1.0,-1.9458256929848625
22,1677,2,1.5612942227505962,0.8888888888888888,-2.638972873544808
22,3438,3,0.9776233401238634,0.6666666666666666,-2.1161710587321014
22,252,4,0.2220413184970566,0.4444444444444444,-0.8328246668646532
22,3132,5,1.2716866194502348,0.3333333333333333,-2.4848221937175494
22,1912,6,-1.218167943696651,0.1111111111111111,-2.4848221937175494
22,3106,7,0.2220413184970566,0.5555555555555556,-4.290374985077941
22,2964,8,-0.8886126048260418,0.2222222222222222,-2.9956478174835404
23,1315,1,1.2716866194502348,0.07142857142857142,-1.6222299351449765
23,4026,2,1.5612942227505962,0.14285714285714285,-2.0322508597890017
23,578,3,1.5612942227505962,1.0,-1.426115056218686
23,3127,4,1.5612942227505962,0.8571428571428571,-2.406944309230412
23,4376,5,1.125220491670586,0.42857142857142855,-2.1993049444521677
23,4320,6,0.3755661289984293,0.21428571428571427,-1.9369406799846767
23,2195,7,-1.0526800168887216,0.5,-3.418545220908892
23,1097,8,0.5278676212398408,0.6428571428571429,-2.93019245299496
24,2680,1,1.4170389255958171,0.46153846153846156,-1.8389114871445198
24,3791,2,1.125220491670586,0.5384615384615384,-0.8312709766821366
24,104,3,-0.8886126048260418,0.6153846153846154,-3.2172376786152332
24,72,4,-1.5535052492289265,0.23076923076923078,-2.770950575986814
24,1184,5,1.125220491670586,0.8461538461538461,-2.770950575986814
24,2683,6,-1.3851011982035644,0.3076923076923077,-2.888733611643197
24,471,7,0.06727337859157155,1.0,-3.2564583917685144
24,1069,8,0.5278676212398408,0.07692307692307693,-3.399559235409188
24,2775,9,0.2220413184970566,0.15384615384615385,-2.770950575986814
24,1689,10,-1.7234062447783909,0.6923076923076923,-2.9940941273010235
25,232,1,-0.08875798704367244,1.0,-0.671024986837056
25,2432,2,0.5278676212398408,0.6666666666666666,-0.9094360102820541
25,26,3,-0.40469470321769196,0.5555555555555556,-2.8510077577387696
25,3444,4,-0.7259415280926242,0.3333333333333333,-3.5656611435196783
26,584,1,-0.5646432194243015,0.08333333333333333,-0.31879245721568583
26,3354,2,0.2220413184970566,0.16666666666666666,-1.5997263026777502
26,2791,3,1.125220491670586,1.0,-3.013419637985755
26,4364,4,0.8288775610628315,0.6666666666666666,-3.8213423331381287
27,4198,1,1.125220491670586,0.2727272727272727,-1.552727496756538
27,1402,2,-0.2460735758894121,0.6363636363636364,-1.8940306606474167
27,1517,3,0.5278676212398408,0.45454545454545453,-1.2593796867690796
27,4346,4,-0.5646432194243015,0.36363636363636365,-2.0290669444513596
27,2200,5,1.5612942227505962,0.9090909090909091,-2.913269361774014
27,1604,6,-0.5646432194243015,0.18181818181818182,-4.331652037445405
27,3621,7,-0.8886126048260418,1.0,-2.4858253469470744
27,1204,8,1.4170389255958171,0.09090909090909091,-3.0736120118491934
27,3934,9,-0.5646432194243015,0.8181818181818182,-4.3421233373127
27,2090,10,-1.7234062447783909,0.7272727272727273,-4.372894995979454
28,2013,1,0.6789651365260526,0.35714285714285715,-2.7621520515396503
28,1410,2,0.8288775610628315,0.42857142857142855,-2.8311449230266015
28,3166,3,0.2220413184970566,1.0,-2.425679814918437
28,484,4,-1.894831036409969,0.5714285714285714,-2.8311449230266015
28,2971,5,-3.3245616866779564,0.9285714285714286,-4.312749463950817
28,2131,6,-0.08875798704367244,0.7142857142857143,-3.9517361184134865
28,4372,7,1.5612942227505962,0.8571428571428571,-0.6537229729865617
28,3035,8,-2.067807204702921,0.07142857142857142,-2.7621520515396503
28,1111,9,1.5612942227505962,0.14285714285714285,-3.929757211694711
28,3453,10,-0.5646432194243015,0.5,-3.524292103586547
28,3424,11,0.6789651365260526,0.2857142857142857,-4.427159815128561
28,255,12,-0.5646432194243015,0.6428571428571429,-3.1676171596478144
28,1314,13,-1.3851011982035644,0.21428571428571427,-4.4669001437780755
29,1653,1,1.2716866194502348,0.4444444444444444,-2.4269535798290383
29,3489,2,-0.08875798704367244,0.2222222222222222,-2.4995242726638733
29,3497,3,0.06727337859157155,0.7777777777777778,-1.9197057774109312
29,133,4,0.06727337859157155,0.5555555555555556,-1.678543720594043
29,2502,5,-1.7234062447783909,0.3333333333333333,-2.4995242726638733
29,4224,6,-1.5535052492289265,0.1111111111111111,-2.8359965092850863
29,891,7,-2.242363085889564,1.0,-1.190190952680111
29,3694,8,-0.40469470321769196,0.6666666666666666,-2.969527901909609
30,2772,1,-0.7259415280926242,0.6666666666666666,-1.691897108787211
30,3246,2,0.8288775610628315,1.0,-1.9950833677749569
30,1730,3,0.06727337859157155,0.75,-1.6708436995893785
30,4181,4,1.2716866194502348,0.8333333333333334,-2.8313313919755756
30,2970,5,-1.5535052492289265,0.3333333333333333,-1.3902287943606901
